id_colab,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,promotion_last_5years,job,salary,left,satisfaction_type,eval_class,hours_class,promo_eval,project_hours
10567,0.72,0.71,3.0,133,2,0,False,hr,low,0,Satisfait,bon,acceptable,0.71,136.0
10568,0.75,0.71,4.0,155,4,0,False,technical,low,0,Satisfait,bon,acceptable,0.71,159.0
10570,0.84,0.62,4.0,138,3,0,False,technical,low,0,Satisfait,bon,acceptable,0.62,142.0
10572,0.15,0.91,6.0,98,6,1,False,technical,low,0,Pas satisfait,bon,acceptable,0.91,104.0
10573,0.66,0.66,3.0,225,3,0,False,technical,low,0,Satisfait,bon,warning,0.66,228.0
10574,0.2,0.69,6.0,236,4,0,False,technical,low,0,Pas satisfait,bon,warning,0.69,242.0
10575,0.97,0.78,3.0,268,3,1,False,technical,low,0,Satisfait,bon,warning,0.78,271.0
10576,0.59,0.73,2.0,230,3,0,False,technical,low,0,Moyen,bon,warning,0.73,232.0
10578,0.16,0.73,4.0,197,2,0,False,technical,low,0,Pas satisfait,bon,acceptable,0.73,201.0
10581,0.82,0.49,4.0,276,4,0,False,support,low,0,Satisfait,moyennement bon,warning,0.49,280.0
10585,0.61,0.98,2.0,238,4,0,False,support,medium,0,Satisfait,bon,warning,0.98,240.0
10586,0.79,0.77,3.0,201,6,1,False,support,medium,0,Satisfait,bon,warning,0.77,204.0
10587,0.9,0.93,4.0,263,3,1,False,support,medium,0,Satisfait,bon,warning,0.93,267.0
10588,0.75,0.83,3.0,146,3,0,False,support,medium,0,Satisfait,bon,acceptable,0.83,149.0
10589,0.81,0.64,4.0,213,3,0,False,support,medium,0,Satisfait,bon,warning,0.64,217.0
10590,0.59,0.88,3.0,159,2,0,False,technical,medium,0,Moyen,bon,acceptable,0.88,162.0
10591,0.56,0.83,3.0,236,3,1,False,technical,medium,0,Moyen,bon,warning,0.83,239.0
10592,0.98,0.79,5.0,257,4,0,False,technical,medium,0,Satisfait,bon,warning,0.79,262.0
10593,0.59,0.72,4.0,168,4,0,False,management,medium,0,Moyen,bon,acceptable,0.72,172.0
10594,0.61,0.67,4.0,151,3,0,False,IT,high,0,Satisfait,bon,acceptable,0.67,155.0
10596,0.55,0.93,5.0,196,3,0,False,IT,medium,0,Moyen,bon,acceptable,0.93,201.0
10597,0.2,0.97,4.0,237,5,0,False,IT,medium,0,Pas satisfait,bon,warning,0.97,241.0
10599,0.52,0.98,4.0,265,3,0,False,product_mng,medium,0,Moyen,bon,warning,0.98,269.0
10601,0.63,0.94,4.0,219,3,0,False,product_mng,low,0,Satisfait,bon,warning,0.94,223.0
10602,0.85,0.99,3.0,208,2,0,False,product_mng,low,0,Satisfait,bon,warning,0.99,211.0
10603,0.59,0.74,3.0,240,3,0,False,IT,low,0,Moyen,bon,warning,0.74,243.0
10604,0.64,0.6,3.0,135,3,0,False,RandD,low,0,Satisfait,bon,acceptable,0.6,138.0
10605,0.8,0.67,3.0,236,3,1,False,RandD,low,0,Satisfait,bon,warning,0.67,239.0
10606,0.61,0.75,3.0,140,3,0,False,RandD,low,0,Satisfait,bon,acceptable,0.75,143.0
10610,0.75,0.92,3.0,211,3,0,False,sales,medium,0,Satisfait,bon,warning,0.92,214.0
10611,0.19,0.58,4.0,173,5,0,False,accounting,medium,0,Pas satisfait,moyennement bon,acceptable,0.58,177.0
10612,0.52,0.97,4.0,170,3,0,False,support,medium,0,Moyen,bon,acceptable,0.97,174.0
10613,0.6,0.6,3.0,242,3,0,False,technical,medium,0,Moyen,bon,warning,0.6,245.0
10614,0.9,0.81,4.0,175,3,0,False,management,medium,0,Satisfait,bon,acceptable,0.81,179.0
10615,0.89,0.92,3.0,195,2,0,False,marketing,medium,0,Satisfait,bon,acceptable,0.92,198.0
10617,0.99,0.55,3.0,170,3,0,False,marketing,medium,0,Satisfait,moyennement bon,acceptable,0.55,173.0
10618,0.66,0.56,4.0,185,3,0,False,sales,medium,0,Satisfait,moyennement bon,acceptable,0.56,189.0
10619,0.92,0.64,4.0,259,2,0,False,sales,medium,0,Satisfait,bon,warning,0.64,263.0
10620,0.19,0.72,4.0,102,3,0,False,sales,medium,0,Pas satisfait,bon,acceptable,0.72,106.0
10621,0.39,0.37,5.0,156,4,0,False,sales,medium,0,Moyen,mauvais,acceptable,0.37,161.0
10623,0.6,0.49,3.0,239,2,0,False,sales,medium,0,Moyen,moyennement bon,warning,0.49,242.0
10624,0.95,0.54,4.0,235,4,0,False,sales,medium,0,Satisfait,moyennement bon,warning,0.54,239.0
10625,0.51,0.87,2.0,130,4,0,False,sales,medium,0,Moyen,bon,acceptable,0.87,132.0
10627,0.16,0.54,5.0,206,5,0,False,sales,medium,0,Pas satisfait,moyennement bon,warning,0.54,211.0
10628,0.98,0.77,3.0,191,2,0,False,sales,medium,0,Satisfait,bon,acceptable,0.77,194.0
10630,0.38,0.5,3.0,196,3,0,False,sales,medium,0,Moyen,moyennement bon,acceptable,0.5,199.0
10632,0.6,0.62,5.0,165,2,0,False,sales,medium,0,Moyen,bon,acceptable,0.62,170.0
10633,0.78,0.91,3.0,177,2,0,False,sales,high,0,Satisfait,bon,acceptable,0.91,180.0
10634,0.19,0.63,6.0,241,6,0,False,sales,high,0,Pas satisfait,bon,warning,0.63,247.0
10635,0.56,0.99,4.0,230,3,0,False,sales,high,0,Moyen,bon,warning,0.99,234.0
10636,0.21,0.71,4.0,270,2,0,False,sales,high,0,Pas satisfait,bon,warning,0.71,274.0
10637,0.83,0.71,3.0,234,4,0,False,accounting,high,0,Satisfait,bon,warning,0.71,237.0
10638,0.5,0.64,3.0,257,2,1,False,accounting,high,0,Moyen,bon,warning,0.64,260.0
10639,0.74,0.87,5.0,264,3,0,False,accounting,high,0,Satisfait,bon,warning,0.87,269.0
10640,0.75,0.83,4.0,133,4,0,False,hr,high,0,Satisfait,bon,acceptable,0.83,137.0
10641,0.85,0.66,4.0,155,4,0,False,hr,high,0,Satisfait,bon,acceptable,0.66,159.0
10642,0.93,0.59,3.0,202,2,0,False,hr,high,0,Satisfait,moyennement bon,warning,0.59,205.0
10644,0.91,0.78,3.0,269,3,1,False,technical,high,0,Satisfait,bon,warning,0.78,272.0
10645,0.22,0.54,6.0,169,4,0,False,technical,low,0,Pas satisfait,moyennement bon,acceptable,0.54,175.0
10646,0.78,0.52,5.0,192,3,1,False,technical,low,0,Satisfait,moyennement bon,acceptable,0.52,197.0
10647,0.53,0.8,4.0,241,3,1,False,technical,low,0,Moyen,bon,warning,0.8,245.0
10648,0.58,0.69,4.0,165,3,0,False,technical,low,0,Moyen,bon,acceptable,0.69,169.0
10649,0.99,0.81,3.0,183,2,0,False,technical,low,0,Satisfait,bon,acceptable,0.81,186.0
10650,0.62,0.64,4.0,163,3,0,False,technical,low,0,Satisfait,bon,acceptable,0.64,167.0
10651,0.59,0.69,3.0,162,3,0,False,technical,low,0,Moyen,bon,acceptable,0.69,165.0
10652,0.13,0.76,5.0,219,4,0,False,technical,low,0,Pas satisfait,bon,warning,0.76,224.0
10657,0.62,0.87,4.0,221,3,1,False,support,low,0,Satisfait,bon,warning,0.87,225.0
10658,0.81,0.86,4.0,213,3,0,False,support,low,0,Satisfait,bon,warning,0.86,217.0
10662,0.49,0.37,5.0,246,3,0,False,support,medium,0,Moyen,mauvais,warning,0.37,251.0
10663,0.8,0.66,4.0,223,3,0,False,support,medium,0,Satisfait,bon,warning,0.66,227.0
10666,0.93,0.56,5.0,140,3,0,False,technical,medium,0,Satisfait,moyennement bon,acceptable,0.56,145.0
10667,0.88,0.99,5.0,253,2,0,False,technical,medium,0,Satisfait,bon,warning,0.99,258.0
10668,0.79,0.87,3.0,194,2,0,False,technical,medium,0,Satisfait,bon,acceptable,0.87,197.0
10671,0.58,0.49,3.0,167,3,0,False,IT,medium,0,Moyen,moyennement bon,acceptable,0.49,170.0
10672,0.37,0.51,2.0,153,3,0,False,IT,high,0,Moyen,moyennement bon,acceptable,0.51,155.0
10673,0.87,0.97,4.0,243,3,0,False,IT,high,0,Satisfait,bon,warning,0.97,247.0
10674,0.63,0.72,6.0,163,4,0,False,IT,high,0,Satisfait,bon,acceptable,0.72,169.0
10678,0.52,0.37,2.0,118,2,0,False,product_mng,high,0,Moyen,mauvais,acceptable,0.37,120.0
10679,0.16,0.83,5.0,173,4,0,False,IT,high,0,Pas satisfait,bon,acceptable,0.83,178.0
10680,0.63,0.55,4.0,200,3,1,False,RandD,low,0,Satisfait,moyennement bon,acceptable,0.55,204.0
10682,0.82,0.49,4.0,180,2,0,False,RandD,low,0,Satisfait,moyennement bon,acceptable,0.49,184.0
10683,0.18,0.54,4.0,145,5,0,False,RandD,low,0,Pas satisfait,moyennement bon,acceptable,0.54,149.0
10686,0.73,0.62,4.0,247,4,0,False,sales,low,0,Satisfait,bon,warning,0.62,251.0
10688,0.94,0.8,4.0,266,3,1,False,support,medium,0,Satisfait,bon,warning,0.8,270.0
10689,0.76,0.74,4.0,261,3,0,False,technical,medium,0,Satisfait,bon,warning,0.74,265.0
10690,0.89,0.49,4.0,275,3,0,False,management,medium,0,Satisfait,moyennement bon,warning,0.49,279.0
10692,1.0,0.93,5.0,231,2,0,False,marketing,medium,0,Satisfait,bon,warning,0.93,236.0
10693,0.71,0.9,3.0,138,3,0,False,marketing,medium,0,Satisfait,bon,acceptable,0.9,141.0
10694,0.73,0.97,4.0,163,3,0,False,sales,medium,0,Satisfait,bon,acceptable,0.97,167.0
10695,0.97,0.9,5.0,262,3,0,False,sales,medium,0,Satisfait,bon,warning,0.9,267.0
10696,0.6,0.59,4.0,201,3,0,False,sales,medium,0,Moyen,moyennement bon,warning,0.59,205.0
10697,0.82,0.67,3.0,229,3,0,False,sales,medium,0,Satisfait,bon,warning,0.67,232.0
10698,0.95,0.48,4.0,228,2,0,False,sales,medium,0,Satisfait,moyennement bon,warning,0.48,232.0
10699,0.88,0.65,5.0,228,3,0,False,sales,medium,0,Satisfait,bon,warning,0.65,233.0
10700,0.79,0.49,3.0,273,3,0,False,sales,medium,0,Satisfait,moyennement bon,warning,0.49,276.0
10701,0.52,0.96,4.0,171,2,0,False,sales,medium,0,Moyen,bon,acceptable,0.96,175.0
10702,0.22,0.61,3.0,148,5,0,False,sales,medium,0,Pas satisfait,bon,acceptable,0.61,151.0
10704,0.84,0.64,2.0,211,3,0,False,sales,medium,0,Satisfait,bon,warning,0.64,213.0
10705,0.54,0.41,3.0,175,3,0,False,sales,medium,0,Moyen,moyennement bon,acceptable,0.41,178.0
10706,1.0,0.86,4.0,245,4,0,False,sales,medium,0,Satisfait,bon,warning,0.86,249.0
10707,0.93,0.59,3.0,273,2,1,False,sales,medium,0,Satisfait,moyennement bon,warning,0.59,276.0
10709,0.56,0.41,5.0,152,3,0,False,sales,medium,0,Moyen,moyennement bon,acceptable,0.41,157.0
10710,0.49,0.66,5.0,194,3,0,False,sales,medium,0,Moyen,bon,acceptable,0.66,199.0
10711,0.89,0.51,4.0,185,3,1,False,sales,high,0,Satisfait,moyennement bon,acceptable,0.51,189.0
10712,0.57,0.91,3.0,193,2,0,False,sales,low,0,Moyen,bon,acceptable,0.91,196.0
10713,0.96,0.64,3.0,166,2,0,False,accounting,medium,0,Satisfait,bon,acceptable,0.64,169.0
10714,0.65,0.89,5.0,223,3,1,False,accounting,medium,0,Satisfait,bon,warning,0.89,228.0
10715,0.14,0.66,5.0,281,4,1,False,accounting,medium,0,Pas satisfait,bon,warning,0.66,286.0
10716,0.64,0.49,3.0,241,3,0,False,hr,medium,0,Satisfait,moyennement bon,warning,0.49,244.0
10717,0.98,0.91,3.0,165,2,1,False,hr,medium,0,Satisfait,bon,acceptable,0.91,168.0
10718,0.71,0.59,4.0,143,2,0,False,hr,medium,0,Satisfait,moyennement bon,acceptable,0.59,147.0
10720,0.9,0.57,4.0,185,3,1,False,technical,medium,0,Satisfait,moyennement bon,acceptable,0.57,189.0
10721,0.52,0.96,3.0,271,3,1,False,technical,medium,0,Moyen,bon,warning,0.96,274.0
10722,0.78,0.98,4.0,207,2,1,False,technical,medium,0,Satisfait,bon,warning,0.98,211.0
10723,0.62,0.69,4.0,184,3,0,False,technical,low,0,Satisfait,bon,acceptable,0.69,188.0
10724,0.6,0.8,4.0,253,2,0,False,technical,low,0,Moyen,bon,warning,0.8,257.0
10725,0.82,0.62,3.0,152,6,0,False,technical,low,0,Satisfait,bon,acceptable,0.62,155.0
10726,0.52,0.55,3.0,225,2,0,False,technical,low,0,Moyen,moyennement bon,warning,0.55,228.0
10727,0.13,0.84,5.0,189,5,0,False,technical,low,0,Pas satisfait,bon,acceptable,0.84,194.0
10728,0.97,0.93,3.0,153,2,0,False,technical,low,0,Satisfait,bon,acceptable,0.93,156.0
10729,0.63,0.9,4.0,245,3,0,False,technical,low,0,Satisfait,bon,warning,0.9,249.0
10731,0.74,0.83,4.0,210,3,0,False,support,low,0,Satisfait,bon,warning,0.83,214.0
10733,0.28,0.95,5.0,191,3,0,False,support,high,0,Pas satisfait,bon,acceptable,0.95,196.0
10734,0.61,0.9,3.0,224,3,0,False,support,low,0,Satisfait,bon,warning,0.9,227.0
10735,0.67,0.49,3.0,185,3,0,False,support,low,0,Satisfait,moyennement bon,acceptable,0.49,188.0
10736,0.86,0.64,3.0,245,4,0,False,support,high,0,Satisfait,bon,warning,0.64,248.0
10739,0.68,0.84,3.0,270,3,0,False,support,high,0,Satisfait,bon,warning,0.84,273.0
10740,0.69,0.75,5.0,196,3,0,False,support,medium,0,Satisfait,bon,acceptable,0.75,201.0
10743,0.55,0.87,3.0,201,2,0,False,technical,medium,0,Moyen,bon,warning,0.87,204.0
10744,0.61,0.73,3.0,252,3,0,False,technical,high,0,Satisfait,bon,warning,0.73,255.0
10745,0.15,0.81,3.0,191,5,0,False,management,medium,0,Pas satisfait,bon,acceptable,0.81,194.0
10746,0.84,0.86,3.0,199,3,0,False,IT,medium,0,Satisfait,bon,acceptable,0.86,202.0
10747,0.87,0.64,5.0,234,2,1,False,IT,medium,0,Satisfait,bon,warning,0.64,239.0
10748,0.93,0.86,4.0,192,4,0,False,IT,high,0,Satisfait,bon,acceptable,0.86,196.0
10750,0.96,0.7,3.0,207,3,0,False,IT,high,0,Satisfait,bon,warning,0.7,210.0
10753,0.94,0.69,5.0,145,2,0,False,product_mng,medium,0,Satisfait,bon,acceptable,0.69,150.0
10754,0.6,0.86,6.0,247,6,0,False,product_mng,medium,0,Moyen,bon,warning,0.86,253.0
10755,0.7,0.73,4.0,182,3,0,False,IT,medium,0,Satisfait,bon,acceptable,0.73,186.0
10756,0.29,0.91,4.0,183,4,0,False,RandD,low,0,Pas satisfait,bon,acceptable,0.91,187.0
10757,0.31,0.51,2.0,146,3,0,False,RandD,low,0,Moyen,moyennement bon,acceptable,0.51,148.0
10758,0.73,0.99,3.0,241,3,0,False,RandD,low,0,Satisfait,bon,warning,0.99,244.0
10759,0.51,0.52,5.0,261,3,1,False,RandD,low,0,Moyen,moyennement bon,warning,0.52,266.0
10760,0.58,0.77,4.0,140,3,0,False,RandD,low,0,Moyen,bon,acceptable,0.77,144.0
10761,0.59,0.97,3.0,257,3,0,False,marketing,low,0,Moyen,bon,warning,0.97,260.0
10762,0.95,0.9,3.0,186,2,0,False,marketing,low,0,Satisfait,bon,acceptable,0.9,189.0
10763,0.84,0.93,3.0,159,3,0,False,sales,low,0,Satisfait,bon,acceptable,0.93,162.0
10765,0.94,0.52,4.0,217,6,1,False,support,low,0,Satisfait,moyennement bon,warning,0.52,221.0
10767,0.72,0.5,4.0,164,2,1,False,management,low,0,Satisfait,moyennement bon,acceptable,0.5,168.0
10768,0.19,0.85,5.0,249,3,0,False,marketing,low,0,Pas satisfait,bon,warning,0.85,254.0
10769,0.83,0.95,3.0,264,2,0,False,marketing,low,0,Satisfait,bon,warning,0.95,267.0
10770,0.79,0.92,4.0,208,2,1,False,marketing,low,0,Satisfait,bon,warning,0.92,212.0
10771,0.72,0.61,3.0,175,3,0,False,sales,high,0,Satisfait,bon,acceptable,0.61,178.0
10772,0.97,0.74,4.0,209,2,0,False,sales,low,0,Satisfait,bon,warning,0.74,213.0
10773,0.92,0.83,4.0,268,4,0,False,sales,low,0,Satisfait,bon,warning,0.83,272.0
10775,0.76,0.64,4.0,234,2,0,False,sales,high,0,Satisfait,bon,warning,0.64,238.0
10776,0.24,0.62,5.0,199,4,0,False,sales,low,0,Pas satisfait,bon,acceptable,0.62,204.0
10778,0.69,0.63,5.0,140,4,0,True,sales,high,0,Satisfait,bon,acceptable,1.63,145.0
10783,0.75,0.77,5.0,199,4,0,False,sales,medium,0,Satisfait,bon,acceptable,0.77,204.0
10786,0.94,0.86,3.0,221,3,1,False,sales,medium,0,Satisfait,bon,warning,0.86,224.0
10787,0.94,0.88,4.0,262,2,0,False,sales,medium,0,Satisfait,bon,warning,0.88,266.0
10788,0.67,0.6,5.0,253,6,0,False,sales,medium,0,Satisfait,bon,warning,0.6,258.0
10789,0.6,0.73,5.0,241,3,0,False,sales,high,0,Moyen,bon,warning,0.73,246.0
10790,0.62,0.94,4.0,252,4,0,False,accounting,low,0,Satisfait,bon,warning,0.94,256.0
10791,0.38,0.52,2.0,171,3,0,False,accounting,medium,0,Moyen,moyennement bon,acceptable,0.52,173.0
10795,0.66,0.8,4.0,192,3,0,False,hr,medium,0,Satisfait,bon,acceptable,0.8,196.0
10796,0.56,0.74,3.0,154,2,0,False,hr,medium,0,Moyen,bon,acceptable,0.74,157.0
10799,0.6,0.66,4.0,132,4,0,False,technical,medium,0,Moyen,bon,acceptable,0.66,136.0
10800,0.78,0.59,5.0,236,3,0,False,technical,high,0,Satisfait,moyennement bon,warning,0.59,241.0
10801,0.48,0.53,3.0,211,4,0,False,technical,low,0,Moyen,moyennement bon,warning,0.53,214.0
10804,0.5,0.75,3.0,204,2,0,False,technical,high,0,Moyen,bon,warning,0.75,207.0
10805,0.66,0.65,3.0,196,3,1,False,technical,low,0,Satisfait,bon,acceptable,0.65,199.0
10808,0.9,0.65,3.0,254,2,0,False,support,high,0,Satisfait,bon,warning,0.65,257.0
10811,0.68,0.76,3.0,260,4,0,False,support,low,0,Satisfait,bon,warning,0.76,263.0
10812,0.97,0.93,5.0,137,2,1,False,support,low,0,Satisfait,bon,acceptable,0.93,142.0
10815,0.88,0.61,4.0,177,4,1,False,support,low,0,Satisfait,bon,acceptable,0.61,181.0
10817,0.78,0.54,3.0,161,3,0,False,support,medium,0,Satisfait,moyennement bon,acceptable,0.54,164.0
10818,0.52,0.38,2.0,103,3,0,False,support,medium,0,Moyen,mauvais,acceptable,0.38,105.0
10819,0.63,0.49,4.0,151,3,0,False,technical,medium,0,Satisfait,moyennement bon,acceptable,0.49,155.0
10820,0.9,0.74,3.0,193,3,0,False,technical,medium,0,Satisfait,bon,acceptable,0.74,196.0
10823,0.68,0.66,4.0,229,3,0,False,IT,medium,0,Satisfait,bon,warning,0.66,233.0
10825,0.77,0.5,3.0,141,3,0,False,IT,medium,0,Satisfait,moyennement bon,acceptable,0.5,144.0
10828,0.65,0.98,3.0,252,2,0,False,product_mng,high,0,Satisfait,bon,warning,0.98,255.0
10833,0.47,0.53,3.0,111,4,0,False,RandD,medium,0,Moyen,moyennement bon,acceptable,0.53,114.0
10835,0.79,0.74,3.0,169,3,0,False,RandD,low,0,Satisfait,bon,acceptable,0.74,172.0
10836,0.84,0.6,3.0,250,3,1,False,RandD,low,0,Satisfait,bon,warning,0.6,253.0
10837,0.68,0.49,3.0,178,3,1,False,RandD,low,0,Satisfait,moyennement bon,acceptable,0.49,181.0
10838,0.86,0.66,4.0,251,3,0,False,RandD,low,0,Satisfait,bon,warning,0.66,255.0
10839,0.73,0.98,5.0,272,2,0,False,marketing,low,0,Satisfait,bon,warning,0.98,277.0
10841,0.63,0.64,3.0,180,3,0,False,accounting,low,0,Satisfait,bon,acceptable,0.64,183.0
10842,0.71,0.72,3.0,271,2,0,False,support,low,0,Satisfait,bon,warning,0.72,274.0
10844,0.95,0.62,4.0,150,2,0,False,management,low,0,Satisfait,bon,acceptable,0.62,154.0
10845,0.51,0.86,4.0,260,3,1,False,marketing,low,0,Moyen,bon,warning,0.86,264.0
10847,0.48,0.51,3.0,136,3,0,False,marketing,low,0,Moyen,moyennement bon,acceptable,0.51,139.0
10850,0.61,0.73,5.0,156,4,0,False,sales,low,0,Satisfait,bon,acceptable,0.73,161.0
10851,0.97,0.89,4.0,248,2,0,False,sales,low,0,Satisfait,bon,warning,0.89,252.0
10853,0.84,0.54,3.0,245,3,0,False,sales,low,0,Satisfait,moyennement bon,warning,0.54,248.0
10854,0.58,0.38,4.0,203,5,0,False,sales,low,0,Moyen,mauvais,warning,0.38,207.0
10855,0.59,0.72,3.0,182,3,0,False,sales,medium,0,Moyen,bon,acceptable,0.72,185.0
10856,0.77,0.83,3.0,175,3,0,True,sales,medium,0,Satisfait,bon,acceptable,1.83,178.0
10858,0.6,0.96,4.0,220,3,1,True,sales,medium,0,Moyen,bon,warning,1.96,224.0
10861,0.76,0.94,3.0,189,3,0,False,sales,medium,0,Satisfait,bon,acceptable,0.94,192.0
10862,0.12,0.61,6.0,257,3,0,False,sales,medium,0,Pas satisfait,bon,warning,0.61,263.0
10863,0.2,0.98,3.0,180,6,0,False,sales,medium,0,Pas satisfait,bon,acceptable,0.98,183.0
10864,0.5,0.77,4.0,180,3,0,False,sales,medium,0,Moyen,bon,acceptable,0.77,184.0
10866,0.96,0.68,3.0,132,2,0,False,sales,medium,0,Satisfait,bon,acceptable,0.68,135.0
10868,0.8,0.72,4.0,173,3,0,False,accounting,low,0,Satisfait,bon,acceptable,0.72,177.0
10869,0.43,0.71,3.0,186,2,0,False,accounting,medium,0,Moyen,bon,acceptable,0.71,189.0
10871,0.63,0.75,4.0,175,4,0,False,hr,medium,0,Satisfait,bon,acceptable,0.75,179.0
10872,0.58,0.48,3.0,135,3,1,False,hr,medium,0,Moyen,moyennement bon,acceptable,0.48,138.0
10876,0.66,0.91,3.0,191,4,0,False,technical,low,0,Satisfait,bon,acceptable,0.91,194.0
10878,0.52,0.98,5.0,217,2,1,False,technical,low,0,Moyen,bon,warning,0.98,222.0
10882,0.5,0.95,5.0,137,3,0,False,technical,low,0,Moyen,bon,acceptable,0.95,142.0
10885,0.67,0.87,5.0,254,2,0,False,support,low,0,Satisfait,bon,warning,0.87,259.0
10886,0.73,0.94,4.0,262,3,0,False,support,low,0,Satisfait,bon,warning,0.94,266.0
10889,0.2,0.94,6.0,191,5,0,False,support,low,0,Pas satisfait,bon,acceptable,0.94,197.0
10890,0.76,0.57,3.0,148,3,1,False,support,low,0,Satisfait,moyennement bon,acceptable,0.57,151.0
10893,0.64,0.91,3.0,165,3,1,False,support,low,0,Satisfait,bon,acceptable,0.91,168.0
10895,0.92,0.98,3.0,149,3,0,False,support,medium,0,Satisfait,bon,acceptable,0.98,152.0
10898,0.82,0.93,3.0,247,3,0,False,technical,medium,0,Satisfait,bon,warning,0.93,250.0
10900,0.89,0.91,3.0,233,2,0,False,IT,medium,0,Satisfait,bon,warning,0.91,236.0
10901,1.0,0.79,5.0,171,5,0,False,IT,medium,0,Satisfait,bon,acceptable,0.79,176.0
10902,0.66,0.91,4.0,234,2,1,False,IT,medium,0,Satisfait,bon,warning,0.91,238.0
10903,0.76,0.92,3.0,176,2,0,False,IT,medium,0,Satisfait,bon,acceptable,0.92,179.0
10905,0.58,0.86,4.0,168,2,0,False,product_mng,medium,0,Moyen,bon,acceptable,0.86,172.0
10906,0.73,0.93,3.0,205,3,0,False,product_mng,high,0,Satisfait,bon,warning,0.93,208.0
10907,1.0,0.73,5.0,189,3,1,False,product_mng,low,0,Satisfait,bon,acceptable,0.73,194.0
10910,0.92,0.64,4.0,217,4,0,False,RandD,medium,0,Satisfait,bon,warning,0.64,221.0
10911,0.51,0.5,4.0,130,3,0,False,RandD,medium,0,Moyen,moyennement bon,acceptable,0.5,134.0
10912,0.81,0.62,4.0,153,4,0,False,RandD,low,0,Satisfait,bon,acceptable,0.62,157.0
10913,0.52,0.57,3.0,270,3,0,False,RandD,low,0,Moyen,moyennement bon,warning,0.57,273.0
10914,0.95,0.96,3.0,220,3,0,False,RandD,low,0,Satisfait,bon,warning,0.96,223.0
10915,0.93,0.64,4.0,253,3,0,False,RandD,low,0,Satisfait,bon,warning,0.64,257.0
10916,0.98,0.67,4.0,209,6,0,False,marketing,low,0,Satisfait,bon,warning,0.67,213.0
10918,0.99,0.73,4.0,240,4,0,False,accounting,low,0,Satisfait,bon,warning,0.73,244.0
10920,0.54,0.44,3.0,153,2,0,False,technical,low,0,Moyen,moyennement bon,acceptable,0.44,156.0
10921,0.79,0.59,4.0,187,2,0,False,management,low,0,Satisfait,moyennement bon,acceptable,0.59,191.0
10924,0.56,0.81,4.0,188,3,1,False,marketing,low,0,Moyen,bon,acceptable,0.81,192.0
10926,0.99,0.75,4.0,163,2,0,False,sales,low,0,Satisfait,bon,acceptable,0.75,167.0
10928,0.49,0.52,3.0,156,2,0,False,sales,low,0,Moyen,moyennement bon,acceptable,0.52,159.0
10929,0.98,0.58,3.0,183,3,0,False,sales,low,0,Satisfait,moyennement bon,acceptable,0.58,186.0
10930,0.18,0.54,6.0,209,5,1,False,sales,low,0,Pas satisfait,moyennement bon,warning,0.54,215.0
10932,0.81,0.77,5.0,251,2,0,False,sales,low,0,Satisfait,bon,warning,0.77,256.0
10933,0.13,0.61,5.0,198,5,0,False,sales,medium,0,Pas satisfait,bon,acceptable,0.61,203.0
10936,0.8,0.94,4.0,271,4,0,True,sales,medium,0,Satisfait,bon,warning,1.94,275.0
10937,0.78,0.6,4.0,143,2,0,True,sales,medium,0,Satisfait,bon,acceptable,1.6,147.0
10939,0.85,0.98,5.0,222,3,0,True,sales,medium,0,Satisfait,bon,warning,1.98,227.0
10941,0.95,0.84,3.0,270,3,1,True,sales,medium,0,Satisfait,bon,warning,1.8399999999999999,273.0
10942,0.81,0.92,5.0,258,3,0,True,sales,medium,0,Satisfait,bon,warning,1.92,263.0
10943,0.16,0.82,6.0,202,4,1,True,sales,medium,0,Pas satisfait,bon,warning,1.8199999999999998,208.0
10946,0.24,0.42,5.0,210,5,0,False,accounting,low,0,Pas satisfait,moyennement bon,warning,0.42,215.0
10947,0.88,0.51,3.0,208,3,0,False,hr,medium,0,Satisfait,moyennement bon,warning,0.51,211.0
10948,0.94,0.73,3.0,196,3,0,False,hr,medium,0,Satisfait,bon,acceptable,0.73,199.0
10949,0.76,0.79,5.0,187,4,0,False,hr,medium,0,Satisfait,bon,acceptable,0.79,192.0
10950,0.49,0.67,3.0,140,2,0,False,hr,medium,0,Moyen,bon,acceptable,0.67,143.0
10951,0.93,0.9,4.0,256,4,0,False,technical,low,0,Satisfait,bon,warning,0.9,260.0
10953,0.19,0.94,4.0,196,5,0,False,technical,low,0,Pas satisfait,bon,acceptable,0.94,200.0
10954,0.66,0.76,3.0,170,3,0,False,technical,low,0,Satisfait,bon,acceptable,0.76,173.0
10955,0.16,0.94,4.0,261,6,0,False,technical,low,0,Pas satisfait,bon,warning,0.94,265.0
10956,0.83,0.99,5.0,132,3,0,False,technical,low,0,Satisfait,bon,acceptable,0.99,137.0
10957,0.69,0.53,3.0,153,3,0,False,technical,low,0,Satisfait,moyennement bon,acceptable,0.53,156.0
10958,0.82,0.53,3.0,147,3,1,False,technical,low,0,Satisfait,moyennement bon,acceptable,0.53,150.0
10959,0.88,0.72,5.0,244,2,0,False,technical,low,0,Satisfait,bon,warning,0.72,249.0
10961,0.83,0.49,4.0,218,2,0,False,technical,low,0,Satisfait,moyennement bon,warning,0.49,222.0
10962,0.94,0.52,5.0,133,3,0,False,support,low,0,Satisfait,moyennement bon,acceptable,0.52,138.0
